Symbol,DaysBetterThanSP,daysProfit,Year,Month,Day,dayOfWeek,NameLength,LastSale,MarketCap,Sector,Industry,CEOAge,CEOGender,City,stateCountry,netIncome,employees,IPOafterXYears,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,USACompany,FiscalMonth,Profitable,Safe,HomeRun
ANDX,135,247,2011,4,20,2,21,47.99,10421720708.0,Energy,Natural Gas Distribution,61,male, San Antonio, TX,269000000.0,250,1,0.965030836,1.001103,1.1916175709999999,1.510819474,Yes,Dec,1,1,0
ANET,127,260,2014,6,6,4,21,239.44,17688720269.0,Technology,Computer Communications Equipment,56,female, Santa Clara, CA,422400000.0,1800,10,2.152358836,2.812451222,2.5144910680000003,1.9217072309999998,Yes,Dec,1,0,0
ANF,99,68,1996,9,26,3,27,28.04,1907624234.0,Consumer Services,Clothing/Shoe/Accessory Stores,53,female, New Albany, OH,7090000.0,38000,104,0.0,0.0,0.0,0.0,Yes,Jan,0,0,0
ANFI,123,34,2012,10,10,2,22,4.0,133066496.0,Consumer Non-Durables,Packaged Foods,40,female, Dubai, the United Arab Emirates,25090000.0,236,97,-1.494847223,0.604610859,1.1441191000000002,1.3120631459999998,No,Mar,0,0,0
ANGO,123,246,2004,5,27,3,19,20.34,748603652.0,Health Care,Medical/Dental Instruments,53,male, Latham, NY,5010000.0,1250,16,1.138070196,-0.0045453970000000005,0.118417922,0.9462311040000001,Yes,May,1,0,0
ANH,83,28,1998,3,12,3,35,4.74,465515997.2,Consumer Services,Real Estate Investment Trusts,72,male, Santa Monica, CA,54370000.0,800,1,1.9002862969999998,1.9379529969999998,2.551992937,2.009704877,Yes,Dec,0,0,0
ANIP,52,217,1999,9,13,0,25,60.21,706783273.6,Health Care,Major Pharmaceuticals,60,male, Baudette, MN,-1080000.0,173,3,-0.012395475,-0.140093952,0.28078677399999996,0.8580495659999999,Yes,Dec,1,0,1
ANTH,111,49,2010,3,1,0,29,0.344,8048738.967999999,Health Care,Major Pharmaceuticals,50,male, Hayward, CA,-26870000.0,21,6,1.483885973,0.338276333,0.854633592,1.0837305609999999,Yes,Dec,0,0,0
ANTM,138,262,2001,10,30,1,12,225.27,57635565132.0,Health Care,Medical Specialities,56,female, Indianapolis, IN,3840000000.0,56000,-3,-1.057137395,-0.775713159,-1.377380841,-1.697972865,Yes,Dec,1,1,0
ANTX,130,73,2015,5,7,3,12,54.34,14399350651.0,Health Care,Medical Specialities,56,female, Indianapolis, IN,3840000000.0,56000,11,-0.8568316420000001,-0.028148341,0.655548832,1.157180393,Yes,Dec,0,1,0
ANY,133,262,2013,8,12,0,15,0.53,4980074.51,Technology,EDP Services,55,male, Mississauga, Canada,-26180000.0,800,6,-0.25792731399999996,1.08985922,1.4426890719999999,1.722661887,No,Dec,1,1,1
AOSL,117,4,2010,4,29,3,37,15.9,380774408.4,Technology,Semiconductors,72,male, Sunnyvale, CA,13830000.0,2900,10,0.907814063,1.312545893,1.900813069,1.660350917,Yes,Jun,0,0,0
APAM,132,262,2013,3,7,3,38,32.85,2529044007.0,Finance,Investment Managers,47,male, Milwaukee, WI,33570000.0,400,19,2.052769465,1.6651827380000002,2.10901173,2.3334325469999997,Yes,Dec,1,1,0
APDN,6,206,1999,11,2,1,24,1.43,43060241.51,Consumer Services,Other Consumer Services,61,male, Stony Brook, NY,-12860000.0,57,16,1.349931808,1.02531866,0.481765465,0.89333909,Yes,Sep,1,0,1
APEI,129,255,2007,11,9,4,31,43.0,704826287.0,Consumer Services,Other Consumer Services,62,male, Charles Town, WV,21120000.0,1920,16,-2.44696782,-1.126213137,-1.5011694819999999,-0.28729856800000003,Yes,Dec,1,0,0
APLE,132,259,2015,5,18,0,28,17.74,4086392076.0,Consumer Services,Real Estate Investment Trusts,44,male, Richmond, VA,182490000.0,56,8,1.8289725140000002,1.793684303,1.7531804880000001,1.7203753769999999,Yes,Dec,1,1,0
APO,122,18,2011,3,30,2,29,29.3,11991810709.0,Finance,Investment Managers,66,male, New York, NY,608450000.0,1047,21,1.292476114,1.228575357,1.350875289,1.67985714,Yes,Dec,0,0,0
APPF,129,239,2015,6,26,4,14,44.6,1521697320.0,Technology,Computer Software: Prepackaged Software,44,male, Goleta, CA,9720000.0,672,9,-0.269589696,-0.003803505,0.560651377,1.03728073,Yes,Dec,1,0,0
APPS,56,261,2006,6,30,4,21,1.75,131500869.5,Miscellaneous,Multi-Sector Companies,48,male, Austin, TX,-24260000.0,146,8,1.015546608,-0.405566985,-0.5379137070000001,0.43905266200000004,Yes,Mar,1,0,1
APRN,83,0,2017,6,29,3,25,2.04,390431522.0,Consumer Services,Catalog/Specialty Distribution,52,male, New York, NY,-210140000.0,3938,5,-1.4003254619999999,0.711180629,1.113627352,1.4631354840000002,Yes,Dec,0,0,0
APTI,118,2,2016,9,23,4,12,29.96,1276772993.0,Technology,Computer Software: Prepackaged Software,46,male, Bellevue, WA,-25620000.0,753,9,0.10782597,0.295597352,0.9977503109999999,1.251170312,Yes,Dec,0,0,0
APTS,115,36,2011,4,1,4,37,14.59,572067757.6,Consumer Services,Real Estate Investment Trusts,71,male, Atlanta, GA,27670000.0,800,2,1.399702129,1.3633603509999999,1.3940812409999999,1.6958926369999998,Yes,Dec,0,0,0
APTV,129,247,2011,11,17,3,9,86.92,23089651402.0,Capital Goods,Auto Parts:O.E.M.,55,male, Gillingham, the United Kingdom,1020000000.0,129000,0,-1.382408153,0.40513762,-0.395371076,-0.821910048,No,Dec,1,0,0
APVO,106,0,2016,7,20,2,24,4.46,94162218.3,Health Care,Major Pharmaceuticals,55,male, Seattle, WA,-32590000.000000004,121,0,1.41095104,2.39511624,1.699785317,1.9045740930000001,Yes,Dec,0,0,0
AQXP,104,23,2014,3,7,4,29,13.14,308669887.3,Health Care,Major Pharmaceuticals,50,male, Vancouver, Canada,-50180000.0,51,11,1.375140335,1.8009415780000002,1.690110152,1.85738038,No,Dec,0,0,0
AR,118,258,2013,10,10,3,28,20.62,6526727148.0,Energy,Oil & Gas Production,63,male, Denver, CO,615070000.0,593,11,0.058271622,0.579710159,1.055660733,1.286686159,Yes,Dec,1,0,0
ARA,120,62,2016,4,21,3,39,17.11,555712815.5,Health Care,Hospital/Nursing Management,63,male, Beverly, MA,-7420000.0,4692,17,1.325027755,1.4092383769999999,1.0510889890000001,0.7691624420000001,Yes,Dec,0,0,0
ARCO,115,188,2011,4,14,3,27,9.25,1952420699.0,Consumer Services,Restaurants,53,male, Montevideo, Uruguay,129169999.99999999,800,4,0.168839042,0.23418754100000003,0.932835636,1.3779845169999998,No,Dec,1,0,0
ARCW,75,254,1996,12,9,0,25,2.25,52438459.5,Capital Goods,Metal Fabrications,39,male, Deland, FL,-14200000.0,576,9,-0.21766817,-0.21766817,-0.21766817,-0.21766817,Yes,Jun,1,0,1
ARDX,124,180,2014,6,19,3,13,5.1,242778196.8,Health Care,Major Pharmaceuticals,52,male, Fremont, CA,-64340000.0,75,7,1.463620217,2.115568506,2.306516039,1.8879466790000001,Yes,Dec,1,0,0
ARE,121,262,1997,5,28,2,37,122.93,12445292691.0,Consumer Services,Real Estate Investment Trusts,55,male, Pasadena, CA,164230000.0,323,3,1.056295557,1.723404591,2.134238257,2.1598443659999997,Yes,Dec,1,0,0
ARES,116,124,2014,5,2,4,20,21.7,4622155791.0,Finance,Investment Managers,44,male, Los Angeles, CA,72590000.0,1000,1,0.8326287840000001,0.96787617,1.431897439,1.491085024,Yes,Dec,0,0,0
ARGS,124,193,2014,2,7,4,24,1.14,9017132.1,Health Care,Major Pharmaceuticals,54,male, Durham, NC,-40580000.0,39,17,-0.34056464700000005,-0.352109939,0.6900627420000001,1.2345486079999999,Yes,Dec,1,0,0
ARI,111,2,2009,9,24,3,37,17.88,1921514090.0,Consumer Services,Real Estate Investment Trusts,51,male, New York, NY,190120000.0,800,0,0.580181543,1.189646522,1.6442201619999999,1.565255843,Yes,Dec,0,0,0
ARII,130,261,2006,1,20,4,33,37.46,714882069.9,Capital Goods,Railroads,51,male, St Charles, MO,142180000.0,1932,18,-0.827465227,0.369031338,0.92187555,1.4542000780000002,Yes,Dec,1,1,0
ARL,80,240,2000,8,3,3,31,19.9048,318418598.4,Finance,Real Estate,66,male, Dallas, TX,-8430000.0,800,1,-0.670869742,0.089234671,0.265026957,0.7564187259999999,Yes,Dec,1,0,0
ARLP,104,6,1999,8,17,1,32,16.55,2166448887.0,Energy,Coal Mining,67,male, Tulsa, OK,276370000.0,3321,0,0.27827836699999997,0.14175407,0.516597237,0.9752543570000001,Yes,Dec,0,0,0
ARLZ,120,46,2000,10,11,2,27,1.48,99119658.16,Health Care,Major Pharmaceuticals,64,male, Ontario, Canada,-125210000.0,164,-15,-2.5206119,-3.0707890360000003,-2.57263677,-1.225299533,No,Dec,0,0,0
ARMK,133,262,2013,12,12,3,7,37.78,9287512445.0,Consumer Services,Restaurants,59,male, Philadelphia, PA,373920000.0,260500,54,-1.70951898,0.637871919,1.221742511,1.488839923,Yes,Sep,1,1,0
ARNA,117,184,2000,7,28,4,27,34.3,1686763657.0,Health Care,Major Pharmaceuticals,48,male, San Diego, CA,-94530000.0,159,3,-2.338347117,-0.9159388620000001,-0.40462800200000004,0.270112572,Yes,Dec,1,0,0
AROC,116,259,2000,5,24,2,14,10.15,727886919.6,Public Utilities,Natural Gas Distribution,52,male, Houston, TX,18330000.0,1700,-7,-1.1024919009999998,-0.7001908029999999,-0.665390585,0.274657215,Yes,Dec,1,0,0
ARQL,112,233,1996,10,16,2,12,2.7,235197545.4,Health Care,Major Pharmaceuticals,56,male, Burlington, MA,-29200000.0,32,3,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
ARR,81,210,2007,12,3,0,29,23.12,968691100.5,Consumer Services,Real Estate Investment Trusts,60,male, Vero Beach, FL,181150000.0,19,-1,0.539036918,-0.649781297,-0.627071198,0.016176079,Yes,Dec,1,0,0
ARRY,126,149,2000,11,17,4,20,15.02,3118702813.0,Health Care,Major Pharmaceuticals,50,male, Boulder, CO,-116820000.0,209,2,-0.957901065,-1.265849292,-1.741124319,-1.55478328,Yes,Jun,1,0,0
ASC,112,133,2013,8,1,3,28,8.0,259563320.0,Transportation,Marine Transportation,53,male, Pembroke, Bermuda,-12490000.0,1106,0,1.315754459,1.998941795,1.929864796,2.035689639,No,Dec,1,0,0
ASIX,137,262,2016,9,15,3,13,36.54,1113847578.0,Basic Industries,Major Chemicals,40,female, Morris Plains, NJ,146700000.0,1510,0,-1.205020054,0.007206285,0.732716879,1.103505422,Yes,Dec,1,1,1
ASMB,122,251,2010,12,17,4,26,44.93,909891448.2,Health Care,Major Pharmaceuticals,39,male, Carmel, IN,-42810000.0,79,5,1.364807359,1.7746639519999998,1.810035615,2.12758905,Yes,Dec,1,0,1
ASND,130,68,2015,1,28,2,19,62.51,2040176188.0,Health Care,Major Pharmaceuticals,56,male, Hellerup, Denmark,-75780000.0,92,9,-1.383538718,-1.435445731,-0.0072247940000000005,0.705692148,No,Dec,0,1,0
ASPN,124,37,2014,6,13,4,20,4.47,105685054.8,Consumer Services,RETAIL: Building Materials,57,male, Northborough, MA,-19320000.0,264,13,0.8760666109999999,1.73675178,1.931618784,1.700185268,Yes,Dec,0,0,0
ASPU,8,118,2012,3,29,3,16,6.69,100833901.1,Consumer Services,Other Consumer Services,54,male, Denver, CO,-1110000.0,271,25,0.8082479,1.396587316,1.6341224890000001,1.7097796859999999,Yes,Apr,0,0,0
ASR,104,223,2000,9,28,3,45,178.28,5348400000.0,Transportation,Aerospace,53,male, Mexico City, Mexico,5830000000.0,1017,4,-0.639567504,-0.7010887090000001,-0.09655069999999999,0.5112681370000001,No,Dec,1,0,0
ASRVP,65,260,1998,4,28,1,24,27.97,0.0,Finance,Major Banks,53,male, Johnstown, PA,3290000.0,321,15,-2.204118741,0.43735471,1.141926145,1.644101812,Yes,Dec,1,0,0
AT,128,261,2010,7,23,4,26,2.15,242904837.1,Energy,Electric Utilities: Central,59,male, Dedham, MA,-120710000.0,246,6,1.3868605090000001,-0.002323686,-0.345374733,0.150754602,Yes,Dec,1,0,0
ATEC,105,7,2006,6,2,4,23,3.58,91186896.0,Health Care,Medical/Dental Instruments,51,male, Carlsbad, CA,-4540000.0,138,1,0.025148337000000003,-0.373275984,0.23812772399999999,0.9752915129999999,Yes,Dec,0,0,0
ATEN,110,24,2014,3,21,4,18,6.27,443611591.5,Technology,Computer Communications Equipment,63,male, San Jose, CA,-20940000.0,837,10,0.572761293,1.085523431,1.319504883,1.60996497,Yes,Dec,0,0,0
ATH,131,261,2016,12,9,4,19,48.84,9770424564.0,Finance,Life Insurance,59,male, Hamilton, Bermuda,1450000000.0,1125,7,2.456976345,2.820601136,2.5441886019999997,1.889159174,No,Dec,1,1,0
ATHN,116,219,2007,9,20,3,18,144.12,5778895657.0,Miscellaneous,Business Services,48,male, Watertown, MA,53100000.0,5156,10,1.948614291,0.8383850559999999,0.847939764,1.324524445,Yes,Dec,1,0,0
ATHX,61,88,2007,6,12,1,14,1.94,267390842.1,Health Care,Major Pharmaceuticals,56,male, Cleveland, OH,-32240000.000000004,66,12,-1.860728731,0.406906891,1.014769275,1.313614642,Yes,Dec,0,0,0
ATKR,136,258,2016,6,10,4,31,18.87,875219056.0,Miscellaneous,Industrial Machinery/Components,56,male, Harvey, IL,84640000.0,3500,6,0.55730331,1.069023199,1.097818633,0.9196462409999999,Yes,Sep,1,1,0
ATLC,124,261,1999,4,23,4,31,2.1287,32696955.46,Finance,Finance: Consumer Services,50,male, Atlanta, GA,-40780000.0,297,3,1.481334032,1.990678311,1.8350929059999999,2.0844322269999997,Yes,Dec,1,0,1
ATLO,2,261,1997,8,11,0,25,28.2,262567746.6,Finance,Major Banks,65,male, Ames, IA,13700000.0,221,22,-0.114311865,1.108126028,1.56145687,1.8690464480000002,Yes,Dec,1,0,0
ATOM,113,43,2016,8,5,4,20,5.44,67244215.36,Technology,Semiconductors,54,male, Los Gatos, CA,-13070000.0,16,15,1.177481009,1.7096492230000002,1.593778445,1.8874153280000001,Yes,Dec,0,0,0
ATRA,127,262,2014,10,16,3,27,39.3,1719548156.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),46,male, South San Francisco, CA,-119490000.0,185,2,-1.956306265,-2.83598632,-1.839355216,-0.23352674899999998,Yes,Dec,1,0,1
ATRC,112,88,2005,8,5,4,14,21.09,739767181.2,Health Care,Medical/Dental Instruments,46,male, West Chester, OH,-26890000.0,570,5,-0.08538494099999999,0.990374306,1.31736573,1.324720846,Yes,Dec,0,0,0
ATRS,91,35,1996,10,3,3,20,2.35,368454117.1,Health Care,Medical/Dental Instruments,49,male, Ewing, NJ,-16739999.999999998,111,17,0.0,0.0,0.0,0.0,Yes,Dec,0,0,0
ATSG,118,262,2003,7,23,2,33,22.13,1310926141.0,Transportation,Air Freight/Delivery Services,62,male, Wilmington, OH,21740000.0,3010,23,-0.074386906,0.73857104,1.2596204770000001,1.693827609,Yes,Dec,1,0,1
ATV,104,82,2007,5,3,3,25,23.058000000000003,61825461.52,Consumer Services,Other Specialty Stores,40,male, Shanghai, China,4920000.0,800,9,1.5781626080000002,1.946582473,2.592013965,1.912683194,No,Dec,0,0,0
AUDC,136,261,1999,5,28,4,15,6.98,201668093.5,Public Utilities,Telecommunications Equipment,61,male, Lod, Israel,4030000.0000000005,698,7,-1.4051003469999999,-0.328104354,0.571130269,1.143517125,No,Dec,1,1,1
AUY,56,81,2000,1,3,0,16,2.92,2769790102.0,Basic Industries,Precious Metals,57,male, Toronto, Canada,-252330000.0,800,-3,0.957913569,1.285730832,1.7865613009999999,2.1821948680000003,No,Dec,0,0,0
AVAV,126,131,2007,1,23,1,19,56.73,1356186586.0,Capital Goods,Aerospace,48,male, Monrovia, CA,12480000.0,661,36,0.908827785,1.218985276,1.289030702,1.894040568,Yes,Apr,1,0,0
AVEO,122,186,2010,3,12,4,26,2.8,332828918.8,Health Care,Major Pharmaceuticals,49,male, Cambridge, MA,-65030000.0,19,9,1.612126855,1.519711998,1.8327441080000002,1.3766524409999998,Yes,Dec,1,0,0
AVGR,127,155,2015,1,30,4,13,1.31,5743333.44,Health Care,Medical/Dental Instruments,54,male, Redwood City, CA,-48730000.0,65,8,-1.619735216,-1.765738655,-0.160989677,0.601845301,Yes,Dec,1,0,0
AVXL,69,261,2006,8,2,2,26,2.23,99399547.24,Health Care,Biotechnology: Commercial Physical & Biological Resarch,51,male, New York, NY,-13460000.0,10,2,1.090551493,0.475460734,-0.034274282999999996,0.595813705,Yes,Sep,1,0,0
AVXS,128,262,2016,2,11,3,12,210.76,7759393482.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),49,male, Chicago, IL,-218050000.0,219,6,-2.0524161690000002,-1.9372235,-2.204568566,-2.922775039,Yes,Dec,1,0,1
AWI,117,240,2006,10,12,3,30,57.1,3032307834.0,Consumer Non-Durables,Plastic Products,55,male, Lancaster, PA,219900000.0,3900,146,1.970231963,1.9828117980000002,2.3810654540000002,2.490441416,Yes,Dec,1,0,0
AWK,122,144,2008,4,23,2,20,82.62,14709859701.0,Public Utilities,Water Supply,58,female, Voorhees, NJ,426000000.0,6900,122,1.1163811959999999,1.288681152,-0.296618244,-0.962371155,Yes,Dec,1,0,0
AWRE,97,159,1996,8,9,4,11,4.107,88492781.53,Technology,Computer Software: Prepackaged Software,53,male, Bedford, MA,1280000.0,68,10,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
AXL,113,10,1999,1,29,4,44,16.27,1816642502.0,Capital Goods,Auto Parts:O.E.M.,52,male, Detroit, MI,329600000.0,25000,5,1.8836962590000002,1.759511511,1.8204775830000002,2.4174687919999998,Yes,Dec,0,0,0
AXS,123,218,2003,7,1,1,29,56.65,4731326254.0,Finance,Property-Casualty Insurers,60,male, Pembroke, Bermuda,-368970000.0,1647,1,-0.441024824,1.047512721,1.512478755,1.789992096,No,Dec,1,0,0
AXTA,127,262,2014,11,12,2,27,32.65,8002685596.0,Basic Industries,Paints/Coatings,59,male, Philadelphia, PA,36700000.0,13300,148,1.17030813,1.488294105,1.9369734730000001,1.920758525,Yes,Dec,1,0,0
AXTI,113,167,1998,5,21,3,7,6.8,268003728.4,Technology,Semiconductors,70,male, Fremont, CA,10150000.0,694,12,0.343291471,0.770564713,1.239266989,1.789407577,Yes,Dec,1,0,0
AY,117,111,2014,6,13,4,19,19.67,1971273504.0,Public Utilities,Electric Utilities: Central,49,male, Brentford, United Kingdom,-111800000.0,185,1,0.8760666109999999,1.73675178,1.931618784,1.700185268,No,Dec,0,0,0
AYI,123,236,2001,11,28,2,17,130.52,5351244429.0,Consumer Durables,Building Products,60,male, Atlanta, GA,321700000.0,12500,0,0.270895287,0.8809145620000001,-0.301967663,-0.8769290809999999,Yes,Aug,1,0,0
AYR,118,261,2006,8,8,1,17,20.0,1570736640.0,Technology,Diversified Commercial Services,56,male, Stamford, CT,146830000.0,111,2,0.604374162,0.331354039,-0.35006535299999997,0.372002238,Yes,Dec,1,0,0
AYTU,6,251,2008,9,24,2,21,0.5078,13773044.67,Health Care,Major Pharmaceuticals,42,male, Englewood, CO,-22510000.0,63,6,-1.469068669,-2.374220831,-2.018873175,-2.01090747,Yes,Jun,1,0,1
AZRX,110,22,2016,10,11,1,22,3.5,44003382.5,Health Care,Major Pharmaceuticals,45,male, Brooklyn, NY,-11100000.0,13,2,-1.189928178,-1.9050547080000002,0.265639604,0.832652356,Yes,Dec,0,0,0
BABA,116,90,2014,9,19,4,29,174.7,448000000000.0,Miscellaneous,Business Services,46,male, Hangzhou, China,6490000000.0,50097,15,1.6938102590000002,1.4919946119999998,1.522145337,1.6893590319999998,No,Mar,0,0,0
BABY,110,44,2001,7,20,4,26,35.05,1162273001.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,61,male, Pleasanton, CA,-20290000.0,1726,14,-0.23168629999999998,-1.052913022,-0.5074992220000001,-1.079688941,Yes,Dec,0,0,0
BAH,111,186,2010,11,17,2,39,40.54,5880842507.0,Consumer Services,Professional Services,49,male, McLean, VA,250230000.0,23300,96,-0.905552198,0.695654975,1.2834205140000001,1.181941697,Yes,Mar,1,0,0
BANC,127,255,2002,8,23,4,24,18.45,933410758.1,Finance,Major Banks,59,male, Santa Ana, CA,52350000.0,738,0,1.110742999,-0.190472659,-0.9571398590000001,-1.5619180869999998,Yes,Dec,1,0,0
BANFP,65,150,2004,2,27,4,21,27.69,27690000.0,Finance,Major Banks,55,male, Oklahoma City, OK,86440000.0,1782,20,0.362160737,0.923911631,1.443605426,1.581288295,Yes,Dec,1,0,0
BAS,128,241,2005,12,9,4,27,15.56,411131019.1,Energy,Oilfield Services/Equipment,41,male, Fort Worth, TX,-96670000.0,4100,13,0.5740570429999999,1.343062101,1.7644074140000001,2.107237833,Yes,Dec,1,0,0
BBGI,119,30,2000,2,11,4,29,10.65,307277697.9,Consumer Services,Broadcasting,53,female, Naples, FL,87130000.0,1484,39,-1.365688035,-1.5494618059999998,0.222477011,0.688243325,Yes,Dec,0,0,0
BBL,129,256,2003,6,25,2,16,41.08,109000000000.0,Energy,Coal Mining,60,male, London, the United Kingdom,4650000000.0,60644,2,-0.279447635,0.9980675309999999,1.48622207,1.6409342740000001,No,Jun,1,0,0
BBRG,136,262,2010,10,21,3,33,3.975,60797684.63,Consumer Services,Restaurants,47,male, Columbus, OH,-9770000.0,9500,23,1.365247359,1.6989731819999998,1.551783608,1.5122112730000001,Yes,Dec,1,1,0
BBU,124,200,2016,6,1,2,33,38.36,2538887211.0,Basic Industries,Engineering & Construction,52,male, Hamilton, Bermuda,-75280000.0,26900,1,1.574831413,1.383891991,1.203381455,0.971754413,No,Dec,1,0,0
BBW,124,152,2004,10,28,3,27,9.75,146435123.3,Consumer Services,Recreational Products/Toys,53,female, St Louis, MO,7820000.0,4200,7,0.8256706090000001,1.105389062,0.907189362,0.592924136,Yes,Dec,1,0,0
BBX,81,180,1996,3,12,1,23,9.29,963311537.4,Finance,Real Estate,72,male, Fort Lauderdale, FL,82200000.0,6914,18,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
BCBP,33,261,2002,5,22,2,22,15.65,235618262.0,Finance,Savings Institutions,65,male, Bayonne, NJ,9980000.0,314,-1,0.211778031,-0.942138081,-1.34810806,-0.9110874440000001,Yes,Dec,1,0,0
BCC,134,208,2013,2,6,2,21,41.6,1616765155.0,Consumer Services,RETAIL: Building Materials,61,male, Boise, ID,82960000.0,6370,9,1.427683895,1.7123055759999999,2.289310934,2.343988418,Yes,Dec,1,1,0
BCEI,135,257,2011,12,15,3,26,26.65,545088946.4,Energy,Oil & Gas Production,47,male, Denver, CO,-2360000.0,156,1,-0.14481739,0.09968609699999999,-0.214601474,-0.8401613170000001,Yes,Dec,1,1,0
BCLI,27,0,2003,10,31,4,33,3.33,63503233.2,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),46,male, Hackensack, NJ,-4950000.0,24,3,1.304275373,1.4934193619999998,1.677213729,1.705719265,Yes,Dec,0,0,0
BCOM,106,101,2007,10,31,2,21,12.0086,359057140.0,Consumer Services,Telecommunications Equipment,49,male, Ramat-Gan, Israel,90000000.0,800,8,0.557220201,1.261674035,1.261751252,1.6219008419999998,No,Dec,0,0,0
BCOR,132,262,1998,12,15,1,13,25.15,1174767541.0,Finance,Finance: Consumer Services,55,male, Irving, TX,27040000.0,487,2,-0.29611968,1.042680053,1.053420837,1.331091173,Yes,Dec,1,1,1
BCOV,116,107,2012,2,17,4,15,7.05,246412587.0,Technology,EDP Services,62,male, Boston, MA,-19520000.0,498,8,1.6656594080000002,1.6345910080000001,2.012268419,1.4035772380000002,Yes,Dec,0,0,0
BCRH,123,58,2013,11,6,2,38,11.9,104258625.1,Finance,Property-Casualty Insurers,44,male, Pembroke, Bermuda,-43200000.0,800,0,1.035393677,1.854273101,2.252402536,1.7607792580000001,No,Dec,0,0,0
BDGE,14,260,1996,12,31,1,20,32.6,644837617.0,Finance,Major Banks,54,male, Bridgehampton, NY,20120000.0,480,8,-0.28315943600000004,-0.517832306,-0.517832306,-0.517832306,Yes,Dec,1,0,0
